image_path,text_snippet,tag_abstract,ed_level_primary,religious_participation,audio_path,time_series_data,survey_anxiety,survey_control,survey_hope
data/images/hidden_costs.jpg,"I've calculated the hidden costs: the bus fare to get to the free clinic, the childcare to attend the job training, the dignity tax of asking for help. Nothing is free, even when it's free.","Hidden Costs/Paradox of Assistance","High School","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [490,500,480,495,485,505,490,500,485,495,490,500]}",4,2,2
data/images/son_hides.jpg,"My son has learned to hide his needs. He sees me calculating, sees me choosing, sees me breaking. He's eight years old and already understands the economics of scarcity.","Intergenerational Trauma/Childhood Premature Awareness","College","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [510,520,500,515,505,525,510,520,505,515,510,520]}",5,1,1
data/images/church_performance.jpg,"The church community feeds us, but I can't tell them about the shame of needing it. I perform gratitude while hiding the parts of myself that don't fit their narrative of resilience.","Community Performativity/Isolated Belonging","No Diploma","High (Weekly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [280,290,270,285,275,295,280,290,275,285,280,290]}",3,3,3
data/images/walls_high.jpg,"I've built walls so high that even when help is offered, I can't receive it. Poverty has taught me that accepting help is dangerous, that it comes with invisible strings.","Isolation as Protection/Trust Erosion","High School","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [470,480,460,475,465,485,470,480,465,475,470,480]}",5,1,1
data/images/collective_silence.jpg,"My neighbors and I share the same struggle, but we don't talk about it. There's an unspoken agreement: we'll help each other in emergencies, but we'll never acknowledge the systemic nature of our shared condition.","Collective Silence/Systemic Denial","College","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [460,470,450,465,455,475,460,470,455,465,460,470]}",4,2,2
data/images/morning_light_deep.jpg,"The morning light through a cracked window frame, where dust dances in sunbeams above a single wilting plant. This is what hope looks like when it's been rationed.","Spiritual Resilience/Measured Hope","No Diploma","High (Weekly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [200,210,190,205,195,215,200,210,195,205,200,210]}",2,4,4
data/images/burnt_plastic_deep.jpg,"The smell of burnt plastic from a leaky pipe that can't be fixed. The landlord won't answer calls. This is what systemic failure smells like—chemical and permanent.","Systemic Frustration/Environmental Violence","High School","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [500,510,490,505,495,515,500,510,495,505,500,510]}",4,2,2
data/images/child_homework_deep.jpg,"A child doing homework by candlelight, trying to finish before the power company shuts it off again. She's learning that knowledge has a price, and education is a luxury.","Time Poverty/Educational Inequality","College","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [300,310,290,305,295,315,300,310,295,305,300,310]}",3,3,3
data/images/empty_fridge_deep.jpg,"Staring into an empty refrigerator, calculating which bill can wait another week. The math of survival requires choosing which essential to sacrifice.","Material Deprivation/Impossible Choices","High School","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [400,410,390,405,395,415,400,410,395,405,400,410]}",5,1,1
data/images/community_gathering_deep.jpg,"Sunday service where everyone brings what they can, and somehow there's enough for all. This is what community looks like when the state has failed us.","Spiritual Resilience/Community Survival","College","High (Weekly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [250,260,240,255,245,265,250,260,245,255,250,260]}",1,5,5
data/images/bus_stop_deep.jpg,"Waiting for the last bus at midnight after the second job, feet aching, mind racing about tomorrow. This is what exhaustion looks like when it's been normalized.","Time Poverty/Chronic Exhaustion","No Diploma","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [600,610,590,605,595,615,600,610,595,605,600,610]}",4,2,2
data/images/medical_bills_deep.jpg,"A stack of medical bills hidden under a magazine, pretending they don't exist for one more day. This is what healthcare looks like when it's a debt sentence.","Systemic Frustration/Medical Debt","College","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [350,360,340,355,345,365,350,360,345,355,350,360]}",5,1,1
data/images/library_corner_deep.jpg,"Using the library's free computer to apply for jobs, knowing the WiFi at home was cut off last month. This is what opportunity looks like when it's conditional.","Educational Barriers/Conditional Access","High School","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [420,430,410,425,415,435,420,430,415,425,420,430]}",4,2,2
data/images/prayer_hands_deep.jpg,"Kneeling by the bed, praying for strength to face another day of impossible choices. This is what faith looks like when it's the only resource left.","Spiritual Resilience/Last Resource","No Diploma","High (Weekly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [220,230,210,225,215,235,220,230,215,225,220,230]}",2,4,4
data/images/neighbor_door_deep.jpg,"Knocking on a neighbor's door at 2am, asking if they have a spare can of formula. This is what community looks like when systems fail.","Bonding Social Capital/Emergency Networks","High School","Low (Monthly)",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [330,340,320,335,325,345,330,340,325,335,330,340]}",3,3,3
data/images/utility_notice_deep.jpg,"The utility shutoff notice taped to the door, knowing the children will see it when they come home from school. This is what shame looks like when it's public.","Dignity Deprivation/Public Shame","College","None",,"{"time": [1,2,3,4,5,6,7,8,9,10,11,12], "value": [370,380,360,375,365,385,370,380,365,375,370,380]}",5,1,1

